shunt_voltage,bus_voltage_V,current_mA,power_mW,State,Attack
470,5.197,463,2420,idle,tcp-flood
461,5.201,464,2420,idle,tcp-flood
502,5.197,468,2460,idle,tcp-flood
472,5.201,469,2420,idle,tcp-flood
465,5.197,461,2560,idle,tcp-flood
464,5.197,466,2420,idle,tcp-flood
467,5.197,466,2420,idle,tcp-flood
565,5.193,574,2980,idle,tcp-flood
466,5.201,461,2420,idle,tcp-flood
468,5.201,466,2420,idle,tcp-flood
492,5.201,466,2400,idle,tcp-flood
466,5.197,469,2560,idle,tcp-flood
470,5.201,469,2580,idle,tcp-flood
464,5.201,464,2420,idle,tcp-flood
624,5.185,662,3120,idle,tcp-flood
465,5.197,463,2420,idle,tcp-flood
468,5.197,469,2460,idle,tcp-flood
471,5.197,464,2420,idle,tcp-flood
462,5.201,461,2420,idle,tcp-flood
464,5.201,467,2400,idle,tcp-flood
649,5.189,622,3140,idle,tcp-flood
620,5.185,639,3300,idle,tcp-flood
465,5.201,467,2420,idle,tcp-flood
533,5.197,476,2420,idle,tcp-flood
519,5.197,497,2560,idle,tcp-flood
465,5.201,461,2400,idle,tcp-flood
463,5.201,464,2420,idle,tcp-flood
608,5.185,628,3180,idle,tcp-flood
461,5.201,465,2420,idle,tcp-flood
492,5.197,467,2400,idle,tcp-flood
470,5.197,473,2420,idle,tcp-flood
464,5.201,463,2420,idle,tcp-flood
463,5.197,470,2420,idle,tcp-flood
461,5.197,501,2580,idle,tcp-flood
468,5.197,468,2580,idle,tcp-flood
465,5.197,465,2560,idle,tcp-flood
503,5.197,465,2400,idle,tcp-flood
471,5.201,469,2420,idle,tcp-flood
615,5.189,605,3180,idle,tcp-flood
462,5.197,462,2400,idle,tcp-flood
473,5.201,473,2460,idle,tcp-flood
464,5.197,477,2500,idle,tcp-flood
583,5.189,536,2780,idle,tcp-flood
468,5.201,489,2420,idle,tcp-flood
470,5.197,465,2420,idle,tcp-flood
616,5.185,627,3240,idle,tcp-flood
466,5.201,465,2420,idle,tcp-flood
620,5.189,609,3280,idle,tcp-flood
630,5.185,616,3280,idle,tcp-flood
534,5.197,611,3500,idle,tcp-flood
470,5.201,470,2460,idle,tcp-flood
474,5.197,474,2460,idle,tcp-flood
624,5.185,622,3480,idle,tcp-flood
467,5.197,465,2420,idle,tcp-flood
539,5.197,468,2420,idle,tcp-flood
467,5.197,495,2420,idle,tcp-flood
504,5.197,523,2720,idle,tcp-flood
466,5.197,468,2420,idle,tcp-flood
469,5.197,470,2520,idle,tcp-flood
515,5.197,476,2460,idle,tcp-flood
624,5.189,640,3140,idle,tcp-flood
473,5.197,475,2460,idle,tcp-flood
465,5.201,469,2420,idle,tcp-flood
465,5.201,461,2400,idle,tcp-flood
504,5.201,479,2620,idle,tcp-flood
505,5.197,499,2760,idle,tcp-flood
466,5.197,480,2420,idle,tcp-flood
470,5.197,468,2460,idle,tcp-flood
465,5.201,488,2420,idle,tcp-flood
463,5.197,464,2420,idle,tcp-flood
481,5.197,473,2420,idle,tcp-flood
498,5.197,492,2560,idle,tcp-flood
471,5.197,468,2420,idle,tcp-flood
491,5.201,465,2420,idle,tcp-flood
473,5.197,472,2560,idle,tcp-flood
615,5.189,632,3180,idle,tcp-flood
465,5.197,463,2400,idle,tcp-flood
566,5.193,563,2880,idle,tcp-flood
464,5.197,470,2460,idle,tcp-flood
462,5.197,461,2400,idle,tcp-flood
498,5.197,471,2460,idle,tcp-flood
503,5.201,475,2420,idle,tcp-flood
468,5.201,465,2420,idle,tcp-flood
464,5.197,494,2420,idle,tcp-flood
461,5.197,463,2460,idle,tcp-flood
477,5.197,465,2400,idle,tcp-flood
462,5.201,465,2400,idle,tcp-flood
470,5.197,477,2500,idle,tcp-flood
466,5.197,465,2420,idle,tcp-flood
468,5.201,464,2420,idle,tcp-flood
565,5.193,578,3180,idle,tcp-flood
493,5.201,465,2400,idle,tcp-flood
469,5.201,464,2400,idle,tcp-flood
475,5.201,464,2420,idle,tcp-flood
467,5.197,468,2420,idle,tcp-flood
468,5.201,465,2400,idle,tcp-flood
465,5.197,461,2420,idle,tcp-flood
464,5.197,466,2420,idle,tcp-flood
465,5.201,465,2560,idle,tcp-flood
467,5.197,496,2580,idle,tcp-flood
462,5.201,464,2420,idle,tcp-flood
484,5.197,503,2400,idle,tcp-flood
468,5.201,466,2420,idle,tcp-flood
465,5.201,467,2420,idle,tcp-flood
468,5.197,468,2420,idle,tcp-flood
470,5.197,465,2420,idle,tcp-flood
471,5.197,468,2560,idle,tcp-flood
464,5.197,490,2400,idle,tcp-flood
494,5.197,477,2420,idle,tcp-flood
482,5.197,486,2660,idle,tcp-flood
465,5.197,465,2420,idle,tcp-flood
462,5.197,464,2400,idle,tcp-flood
492,5.197,466,2420,idle,tcp-flood
613,5.189,620,3180,idle,tcp-flood
465,5.197,484,2420,idle,tcp-flood
488,5.197,462,2420,idle,tcp-flood
466,5.201,465,2420,idle,tcp-flood
463,5.201,487,2780,idle,tcp-flood
463,5.197,467,2400,idle,tcp-flood
465,5.197,461,2400,idle,tcp-flood
464,5.201,467,2400,idle,tcp-flood
467,5.197,467,2560,idle,tcp-flood
621,5.189,619,3240,idle,tcp-flood
481,5.197,481,2500,idle,tcp-flood
468,5.201,464,2420,idle,tcp-flood
468,5.197,486,2460,idle,tcp-flood
464,5.197,488,2420,idle,tcp-flood
463,5.201,464,2420,idle,tcp-flood
515,5.197,470,2420,idle,tcp-flood
464,5.201,465,2560,idle,tcp-flood
464,5.201,467,2420,idle,tcp-flood
613,5.185,610,3180,idle,tcp-flood
501,5.197,462,2400,idle,tcp-flood
481,5.197,473,2460,idle,tcp-flood
464,5.197,463,2420,idle,tcp-flood
464,5.197,460,2400,idle,tcp-flood
734,5.185,633,3240,idle,tcp-flood
464,5.197,484,2460,idle,tcp-flood
469,5.197,470,2460,idle,tcp-flood
482,5.197,462,2400,idle,tcp-flood
512,5.201,587,2680,idle,tcp-flood
474,5.197,473,2460,idle,tcp-flood
464,5.201,467,2420,idle,tcp-flood
501,5.193,496,2580,idle,tcp-flood
468,5.197,468,2460,idle,tcp-flood
477,5.197,488,2520,idle,tcp-flood
475,5.201,472,2620,idle,tcp-flood
467,5.201,465,2420,idle,tcp-flood
467,5.197,463,2420,idle,tcp-flood
466,5.201,464,2420,idle,tcp-flood
467,5.201,528,2620,idle,tcp-flood
463,5.197,463,2400,idle,tcp-flood
472,5.201,468,2580,idle,tcp-flood
527,5.193,465,2560,idle,tcp-flood
501,5.197,534,2780,idle,tcp-flood
466,5.201,465,2660,idle,tcp-flood
470,5.197,470,2460,idle,tcp-flood
464,5.201,462,2400,idle,tcp-flood
621,5.189,609,3180,idle,tcp-flood
466,5.201,465,2420,idle,tcp-flood
469,5.197,467,2420,idle,tcp-flood
464,5.201,495,2580,idle,tcp-flood
503,5.197,472,2460,idle,tcp-flood
466,5.197,466,2560,idle,tcp-flood
469,5.201,466,2420,idle,tcp-flood
467,5.197,512,2660,idle,tcp-flood
492,5.197,464,2420,idle,tcp-flood
465,5.197,493,2400,idle,tcp-flood
529,5.193,526,2880,idle,tcp-flood
468,5.201,481,2420,idle,tcp-flood
497,5.201,470,2460,idle,tcp-flood
471,5.197,470,2460,idle,tcp-flood
464,5.201,465,2400,idle,tcp-flood
512,5.197,500,2580,idle,tcp-flood
467,5.197,469,2420,idle,tcp-flood
471,5.197,468,2460,idle,tcp-flood
463,5.201,478,2420,idle,tcp-flood
468,5.201,467,2560,idle,tcp-flood
599,5.185,726,3760,idle,tcp-flood
467,5.197,470,2420,idle,tcp-flood
510,5.197,508,2660,idle,tcp-flood
462,5.197,462,2400,idle,tcp-flood
470,5.197,465,2560,idle,tcp-flood
470,5.201,473,2420,idle,tcp-flood
471,5.197,465,2400,idle,tcp-flood
516,5.197,517,2760,idle,tcp-flood
496,5.197,460,2620,idle,tcp-flood
469,5.197,470,2420,idle,tcp-flood
466,5.197,468,2580,idle,tcp-flood
479,5.197,479,2500,idle,tcp-flood
461,5.201,464,2560,idle,tcp-flood
487,5.197,463,2420,idle,tcp-flood
462,5.197,463,2400,idle,tcp-flood
464,5.197,461,2420,idle,tcp-flood
472,5.201,463,2400,idle,tcp-flood
464,5.197,461,2560,idle,tcp-flood
463,5.193,521,2560,idle,tcp-flood
502,5.193,502,2620,idle,tcp-flood
463,5.197,465,2420,idle,tcp-flood
462,5.197,463,2420,idle,tcp-flood
487,5.201,464,2420,idle,tcp-flood
463,5.197,466,2420,idle,tcp-flood
464,5.197,471,2460,idle,tcp-flood
463,5.201,463,2400,idle,tcp-flood
618,5.189,616,3140,idle,tcp-flood
464,5.201,488,2420,idle,tcp-flood
531,5.193,529,2820,idle,tcp-flood
490,5.197,460,2400,idle,tcp-flood
496,5.197,496,2580,idle,tcp-flood
463,5.197,463,2420,idle,tcp-flood
512,5.197,464,2420,idle,tcp-flood
463,5.197,465,2400,idle,tcp-flood
464,5.197,466,2420,idle,tcp-flood
475,5.197,474,2500,idle,tcp-flood
465,5.197,465,2420,idle,tcp-flood
462,5.197,462,2560,idle,tcp-flood
464,5.201,469,2420,idle,tcp-flood
463,5.197,492,2460,idle,tcp-flood
468,5.197,466,2420,idle,tcp-flood
478,5.197,464,2420,idle,tcp-flood
470,5.197,464,2420,idle,tcp-flood
468,5.197,463,2400,idle,tcp-flood
476,5.201,463,2400,idle,tcp-flood
469,5.197,468,2560,idle,tcp-flood
469,5.201,464,2560,idle,tcp-flood
471,5.197,468,2420,idle,tcp-flood
466,5.205,464,2400,idle,tcp-flood
494,5.197,482,2500,idle,tcp-flood
494,5.197,537,2780,idle,tcp-flood
468,5.197,468,2420,idle,tcp-flood
466,5.201,466,2520,idle,tcp-flood
491,5.197,465,2420,idle,tcp-flood
468,5.197,469,2560,idle,tcp-flood
468,5.197,468,2580,idle,tcp-flood
558,5.185,510,2620,idle,tcp-flood
463,5.197,488,2400,idle,tcp-flood
471,5.201,471,2420,idle,tcp-flood
464,5.201,498,2420,idle,tcp-flood
465,5.197,491,2420,idle,tcp-flood
463,5.201,465,2420,idle,tcp-flood
472,5.197,469,2460,idle,tcp-flood
496,5.197,468,2420,idle,tcp-flood
468,5.197,468,2420,idle,tcp-flood
484,5.201,468,2420,idle,tcp-flood
489,5.197,464,2400,idle,tcp-flood
463,5.197,490,2420,idle,tcp-flood
465,5.197,489,2520,idle,tcp-flood
475,5.197,463,2400,idle,tcp-flood
523,5.197,481,2420,idle,tcp-flood
472,5.197,475,2460,idle,tcp-flood
497,5.197,464,2420,idle,tcp-flood
506,5.197,466,2420,idle,tcp-flood
466,5.201,461,2400,idle,tcp-flood
467,5.201,484,2400,idle,tcp-flood
460,5.197,507,2460,idle,tcp-flood
465,5.197,464,2420,idle,tcp-flood
461,5.201,468,2460,idle,tcp-flood
467,5.197,474,2500,idle,tcp-flood
467,5.197,467,2420,idle,tcp-flood
479,5.197,479,2500,idle,tcp-flood
466,5.201,466,2420,idle,tcp-flood
492,5.197,465,2420,idle,tcp-flood
464,5.201,527,2420,idle,tcp-flood
467,5.197,465,2420,idle,tcp-flood
470,5.201,468,2460,idle,tcp-flood
493,5.201,469,2460,idle,tcp-flood
486,5.197,467,2420,idle,tcp-flood
462,5.197,467,2420,idle,tcp-flood
464,5.201,461,2420,idle,tcp-flood
619,5.189,614,3180,idle,tcp-flood
463,5.197,465,2420,idle,tcp-flood
462,5.197,486,2400,idle,tcp-flood
495,5.201,467,2420,idle,tcp-flood
475,5.197,466,2420,idle,tcp-flood
463,5.201,464,2420,idle,tcp-flood
467,5.197,469,2420,idle,tcp-flood
468,5.201,464,2400,idle,tcp-flood
540,5.193,535,2760,idle,tcp-flood
483,5.201,492,2560,idle,tcp-flood
513,5.193,503,2420,idle,tcp-flood
466,5.201,463,2400,idle,tcp-flood
465,5.201,461,2400,idle,tcp-flood
470,5.197,478,2760,idle,tcp-flood
469,5.201,471,2460,idle,tcp-flood
471,5.197,469,2420,idle,tcp-flood
467,5.197,468,2420,idle,tcp-flood
488,5.197,468,2420,idle,tcp-flood
462,5.201,461,2420,idle,tcp-flood
464,5.197,463,2760,idle,tcp-flood
463,5.201,465,2400,idle,tcp-flood
534,5.193,535,2780,idle,tcp-flood
467,5.197,461,2660,idle,tcp-flood
497,5.197,471,2460,idle,tcp-flood
470,5.197,466,2420,idle,tcp-flood
620,5.189,623,3220,idle,tcp-flood
488,5.197,461,2420,idle,tcp-flood
491,5.201,466,2420,idle,tcp-flood
465,5.201,494,2460,idle,tcp-flood
476,5.201,464,2400,idle,tcp-flood
462,5.201,492,2420,idle,tcp-flood
475,5.197,475,2560,idle,tcp-flood
464,5.197,462,2400,idle,tcp-flood
460,5.197,462,2560,idle,tcp-flood
474,5.201,465,2400,idle,tcp-flood
466,5.197,469,2420,idle,tcp-flood
494,5.201,467,2460,idle,tcp-flood
463,5.197,491,2420,idle,tcp-flood
466,5.197,476,2420,idle,tcp-flood
511,5.201,463,2420,idle,tcp-flood
474,5.197,470,2460,idle,tcp-flood
488,5.201,469,2420,idle,tcp-flood
473,5.197,465,2420,idle,tcp-flood
465,5.197,465,2420,idle,tcp-flood
523,5.197,479,2400,idle,tcp-flood
502,5.197,529,2760,idle,tcp-flood
474,5.197,478,2460,idle,tcp-flood
467,5.201,488,2520,idle,tcp-flood
551,5.197,471,2420,idle,tcp-flood
466,5.201,493,2420,idle,tcp-flood
462,5.201,462,2420,idle,tcp-flood
468,5.197,464,2420,idle,tcp-flood
463,5.201,462,2560,idle,tcp-flood
610,5.181,596,3080,idle,tcp-flood
492,5.197,470,2460,idle,tcp-flood
470,5.197,472,2420,idle,tcp-flood
464,5.201,461,2420,idle,tcp-flood
465,5.201,464,2420,idle,tcp-flood
511,5.193,469,2420,idle,tcp-flood
469,5.201,469,2680,idle,tcp-flood
464,5.197,464,2420,idle,tcp-flood
487,5.197,486,2520,idle,tcp-flood
466,5.197,464,2520,idle,tcp-flood
465,5.197,465,2620,idle,tcp-flood
469,5.197,471,2460,idle,tcp-flood
465,5.197,471,2420,idle,tcp-flood
467,5.201,497,2420,idle,tcp-flood
479,5.197,467,2420,idle,tcp-flood
498,5.197,495,2560,idle,tcp-flood
469,5.197,461,2400,idle,tcp-flood
461,5.201,464,2420,idle,tcp-flood
466,5.197,461,2400,idle,tcp-flood
462,5.201,476,2420,idle,tcp-flood
531,5.197,475,2460,idle,tcp-flood
467,5.193,475,2420,idle,tcp-flood
464,5.201,467,2420,idle,tcp-flood
466,5.201,466,2420,idle,tcp-flood
469,5.197,503,2580,idle,tcp-flood
467,5.197,464,2560,idle,tcp-flood
483,5.197,468,2420,idle,tcp-flood
464,5.197,463,2560,idle,tcp-flood
462,5.197,476,2460,idle,tcp-flood
666,5.185,561,2880,idle,tcp-flood
465,5.201,463,2420,idle,tcp-flood
465,5.201,469,2980,idle,tcp-flood
469,5.197,473,2460,idle,tcp-flood
463,5.197,466,2420,idle,tcp-flood
467,5.197,489,2400,idle,tcp-flood
465,5.197,464,2420,idle,tcp-flood
567,5.189,589,3280,idle,tcp-flood
464,5.201,461,2520,idle,tcp-flood
465,5.197,491,2420,idle,tcp-flood
463,5.201,464,2420,idle,tcp-flood
474,5.197,497,2620,idle,tcp-flood
495,5.201,467,2420,idle,tcp-flood
462,5.201,465,2420,idle,tcp-flood
468,5.201,471,2460,idle,tcp-flood
464,5.201,487,2400,idle,tcp-flood
458,5.197,465,2400,idle,tcp-flood
465,5.197,492,2420,idle,tcp-flood
481,5.197,462,2420,idle,tcp-flood
490,5.201,464,2420,idle,tcp-flood
465,5.197,490,2460,idle,tcp-flood
468,5.197,494,2460,idle,tcp-flood
464,5.201,464,2420,idle,tcp-flood
472,5.197,465,2420,idle,tcp-flood
490,5.201,465,2620,idle,tcp-flood
464,5.197,463,2400,idle,tcp-flood
488,5.197,466,2420,idle,tcp-flood
601,5.189,622,3220,idle,tcp-flood
465,5.197,463,2400,idle,tcp-flood
466,5.197,462,2400,idle,tcp-flood
462,5.197,479,2400,idle,tcp-flood
466,5.197,464,2400,idle,tcp-flood
502,5.201,472,2460,idle,tcp-flood
565,5.193,567,2940,idle,tcp-flood
464,5.197,462,2420,idle,tcp-flood
470,5.197,497,2460,idle,tcp-flood
501,5.197,496,2580,idle,tcp-flood
461,5.201,488,2400,idle,tcp-flood
472,5.197,469,2420,idle,tcp-flood
470,5.197,467,2580,idle,tcp-flood
483,5.201,468,2420,idle,tcp-flood
520,5.201,469,2420,idle,tcp-flood
466,5.197,466,2580,idle,tcp-flood
464,5.201,462,2420,idle,tcp-flood
464,5.201,470,2460,idle,tcp-flood
466,5.197,466,2420,idle,tcp-flood
465,5.201,507,2420,idle,tcp-flood
490,5.197,463,2420,idle,tcp-flood
465,5.197,514,2880,idle,tcp-flood
461,5.197,493,2400,idle,tcp-flood
462,5.197,468,2460,idle,tcp-flood
460,5.197,463,2400,idle,tcp-flood
471,5.197,471,2420,idle,tcp-flood
494,5.201,471,2460,idle,tcp-flood
464,5.197,465,2420,idle,tcp-flood
469,5.197,466,2580,idle,tcp-flood
464,5.201,467,2420,idle,tcp-flood
464,5.197,466,2420,idle,tcp-flood
462,5.201,462,2400,idle,tcp-flood
465,5.197,462,2420,idle,tcp-flood
468,5.197,469,2560,idle,tcp-flood
469,5.201,462,2420,idle,tcp-flood
623,5.189,621,3340,idle,tcp-flood
475,5.197,510,2400,idle,tcp-flood
468,5.197,468,2420,idle,tcp-flood
469,5.197,498,2580,idle,tcp-flood
466,5.197,509,2660,idle,tcp-flood
464,5.197,464,2420,idle,tcp-flood
461,5.201,462,2400,idle,tcp-flood
469,5.197,466,2560,idle,tcp-flood
471,5.197,496,2420,idle,tcp-flood
506,5.197,511,2820,idle,tcp-flood
478,5.197,483,2500,idle,tcp-flood
464,5.201,490,2420,idle,tcp-flood
522,5.197,463,2400,idle,tcp-flood
494,5.197,466,2420,idle,tcp-flood
611,5.189,616,3280,idle,tcp-flood
464,5.201,492,2560,idle,tcp-flood
463,5.197,462,2420,idle,tcp-flood
473,5.197,471,2460,idle,tcp-flood
466,5.197,462,2420,idle,tcp-flood
462,5.197,469,2420,idle,tcp-flood
631,5.189,615,3220,idle,tcp-flood
468,5.201,467,2560,idle,tcp-flood
563,5.189,601,3280,idle,tcp-flood
462,5.197,465,2420,idle,tcp-flood
511,5.197,471,2420,idle,tcp-flood
460,5.197,493,2420,idle,tcp-flood
463,5.197,465,2420,idle,tcp-flood
461,5.201,461,2420,idle,tcp-flood
467,5.197,469,2560,idle,tcp-flood
465,5.197,469,2420,idle,tcp-flood
584,5.189,617,3180,idle,tcp-flood
471,5.201,471,2420,idle,tcp-flood
468,5.201,468,2460,idle,tcp-flood
465,5.197,462,2420,idle,tcp-flood
463,5.197,466,2400,idle,tcp-flood
473,5.197,515,2680,idle,tcp-flood
465,5.197,469,2420,idle,tcp-flood
465,5.197,463,2400,idle,tcp-flood
469,5.201,469,2420,idle,tcp-flood
463,5.197,466,2420,idle,tcp-flood
466,5.201,469,2420,idle,tcp-flood
480,5.197,492,2560,idle,tcp-flood
465,5.201,461,2420,idle,tcp-flood
464,5.197,465,2420,idle,tcp-flood
679,5.181,635,3220,idle,tcp-flood
462,5.197,461,2520,idle,tcp-flood
465,5.201,465,2400,idle,tcp-flood
461,5.201,470,2420,idle,tcp-flood
464,5.201,463,2400,idle,tcp-flood
464,5.201,467,2460,idle,tcp-flood
467,5.201,465,2560,idle,tcp-flood
463,5.197,504,2420,idle,tcp-flood
467,5.197,460,2420,idle,tcp-flood
465,5.197,463,2400,idle,tcp-flood
477,5.197,508,2660,idle,tcp-flood
485,5.201,464,2420,idle,tcp-flood
480,5.197,464,2580,idle,tcp-flood
463,5.197,468,2520,idle,tcp-flood
466,5.197,464,2420,idle,tcp-flood
466,5.201,465,2400,idle,tcp-flood
463,5.201,466,2420,idle,tcp-flood
651,5.185,603,3140,idle,tcp-flood
467,5.201,557,2580,idle,tcp-flood
479,5.197,480,2660,idle,tcp-flood
469,5.197,469,2420,idle,tcp-flood
470,5.201,471,2460,idle,tcp-flood
582,5.189,559,2620,idle,tcp-flood
478,5.197,464,2420,idle,tcp-flood
465,5.197,467,2420,idle,tcp-flood
496,5.197,505,2580,idle,tcp-flood
494,5.197,470,2460,idle,tcp-flood
462,5.201,462,2400,idle,tcp-flood
468,5.197,462,2460,idle,tcp-flood
468,5.197,461,2420,idle,tcp-flood
471,5.197,471,2460,idle,tcp-flood
485,5.197,464,2400,idle,tcp-flood
465,5.201,465,2420,idle,tcp-flood
487,5.197,467,2420,idle,tcp-flood
465,5.197,464,2420,idle,tcp-flood
493,5.197,470,2400,idle,tcp-flood
461,5.201,466,2760,idle,tcp-flood
462,5.201,463,2400,idle,tcp-flood
538,5.197,555,3040,idle,tcp-flood
471,5.197,473,2460,idle,tcp-flood
469,5.197,464,2420,idle,tcp-flood
488,5.197,466,2400,idle,tcp-flood
462,5.193,465,2820,idle,tcp-flood
464,5.201,460,2420,idle,tcp-flood
466,5.197,465,2420,idle,tcp-flood
466,5.201,465,2420,idle,tcp-flood
462,5.197,585,3180,idle,tcp-flood
464,5.197,469,2520,idle,tcp-flood
476,5.197,498,2500,idle,tcp-flood
491,5.201,467,2420,idle,tcp-flood
467,5.197,492,2420,idle,tcp-flood
464,5.197,478,2420,idle,tcp-flood
618,5.189,567,3400,idle,tcp-flood
462,5.197,471,2420,idle,tcp-flood
507,5.197,474,2460,idle,tcp-flood
497,5.197,468,2420,idle,tcp-flood
462,5.197,462,2660,idle,tcp-flood
465,5.201,494,2560,idle,tcp-flood
464,5.197,464,2420,idle,tcp-flood
488,5.197,461,2420,idle,tcp-flood
513,5.197,490,2500,idle,tcp-flood
471,5.197,469,2420,idle,tcp-flood
473,5.197,475,2460,idle,tcp-flood
463,5.197,467,2560,idle,tcp-flood
465,5.197,466,2420,idle,tcp-flood
467,5.201,469,2560,idle,tcp-flood
462,5.201,490,2420,idle,tcp-flood
461,5.201,466,2560,idle,tcp-flood
470,5.197,471,2460,idle,tcp-flood
506,5.197,488,2460,idle,tcp-flood
488,5.197,465,2400,idle,tcp-flood
618,5.185,609,3140,idle,tcp-flood
465,5.197,470,2420,idle,tcp-flood
464,5.201,464,2400,idle,tcp-flood
465,5.201,490,2420,idle,tcp-flood
481,5.201,460,2400,idle,tcp-flood
471,5.197,470,2460,idle,tcp-flood
464,5.197,463,2400,idle,tcp-flood
465,5.201,466,2420,idle,tcp-flood
467,5.197,481,2500,idle,tcp-flood
461,5.201,465,2420,idle,tcp-flood
466,5.197,464,2420,idle,tcp-flood
567,5.189,508,2660,idle,tcp-flood
541,5.197,482,2500,idle,tcp-flood
468,5.197,491,2500,idle,tcp-flood
483,5.197,477,2520,idle,tcp-flood
463,5.201,465,2420,idle,tcp-flood
462,5.201,464,2400,idle,tcp-flood
470,5.197,471,2560,idle,tcp-flood
474,5.197,465,2420,idle,tcp-flood
467,5.201,466,2520,idle,tcp-flood
494,5.197,518,2560,idle,tcp-flood
463,5.201,488,2420,idle,tcp-flood
473,5.201,498,2420,idle,tcp-flood
497,5.197,497,2580,idle,tcp-flood
463,5.197,467,2420,idle,tcp-flood
506,5.197,467,2420,idle,tcp-flood
488,5.197,463,2400,idle,tcp-flood
469,5.201,467,2420,idle,tcp-flood
465,5.201,490,2420,idle,tcp-flood
704,5.189,608,3180,idle,tcp-flood
509,5.197,512,2660,idle,tcp-flood
463,5.205,466,2420,idle,tcp-flood
465,5.197,466,2420,idle,tcp-flood
469,5.197,515,2420,idle,tcp-flood
468,5.197,469,2420,idle,tcp-flood
465,5.197,462,2420,idle,tcp-flood
487,5.201,463,2420,idle,tcp-flood
464,5.197,464,2420,idle,tcp-flood
472,5.197,469,2420,idle,tcp-flood
466,5.197,465,2420,idle,tcp-flood
463,5.197,465,2560,idle,tcp-flood
620,5.185,623,3240,idle,tcp-flood
480,5.193,504,2620,idle,tcp-flood
468,5.197,467,2420,idle,tcp-flood
467,5.197,464,2560,idle,tcp-flood
478,5.197,477,2400,idle,tcp-flood
461,5.197,463,2420,idle,tcp-flood
480,5.197,495,2500,idle,tcp-flood
467,5.197,490,2420,idle,tcp-flood
464,5.205,465,2400,idle,tcp-flood
464,5.197,464,2420,idle,tcp-flood
494,5.197,471,2420,idle,tcp-flood
463,5.201,503,2420,idle,tcp-flood
466,5.197,464,2420,idle,tcp-flood
468,5.197,461,2400,idle,tcp-flood
481,5.201,467,2520,idle,tcp-flood
469,5.201,464,2400,idle,tcp-flood
501,5.197,475,2460,idle,tcp-flood
472,5.197,465,2500,idle,tcp-flood
467,5.197,490,2420,idle,tcp-flood
466,5.197,490,2420,idle,tcp-flood
465,5.197,461,2400,idle,tcp-flood
472,5.197,471,2400,idle,tcp-flood
474,5.197,503,2420,idle,tcp-flood
464,5.197,479,2420,idle,tcp-flood
505,5.201,472,2500,idle,tcp-flood
564,5.189,624,3480,idle,tcp-flood
460,5.201,464,2400,idle,tcp-flood
466,5.201,464,2400,idle,tcp-flood
473,5.197,499,2580,idle,tcp-flood
534,5.193,541,2820,idle,tcp-flood
490,5.201,463,2420,idle,tcp-flood
468,5.201,466,2420,idle,tcp-flood
493,5.201,468,2400,idle,tcp-flood
464,5.197,468,2460,idle,tcp-flood
465,5.201,489,2560,idle,tcp-flood
467,5.201,471,2580,idle,tcp-flood
468,5.201,467,2560,idle,tcp-flood
477,5.197,502,2500,idle,tcp-flood
531,5.193,666,3280,idle,tcp-flood
464,5.201,466,2420,idle,tcp-flood
465,5.201,488,2420,idle,tcp-flood
491,5.197,468,2420,idle,tcp-flood
465,5.197,463,2520,idle,tcp-flood
466,5.197,462,2420,idle,tcp-flood
490,5.197,464,2420,idle,tcp-flood
468,5.197,470,2420,idle,tcp-flood
471,5.197,470,2460,idle,tcp-flood
471,5.201,470,2520,idle,tcp-flood
475,5.197,478,2500,idle,tcp-flood
527,5.197,470,2420,idle,tcp-flood
469,5.201,466,2520,idle,tcp-flood
469,5.201,469,2420,idle,tcp-flood
464,5.197,526,2500,idle,tcp-flood
465,5.197,491,2400,idle,tcp-flood
470,5.197,491,2420,idle,tcp-flood
503,5.197,483,2560,idle,tcp-flood
467,5.197,470,2620,idle,tcp-flood
465,5.197,469,2400,idle,tcp-flood
494,5.201,471,2460,idle,tcp-flood
460,5.197,462,2500,idle,tcp-flood
469,5.197,499,2580,idle,tcp-flood
465,5.197,463,2520,idle,tcp-flood
464,5.197,533,2500,idle,tcp-flood
467,5.201,486,2400,idle,tcp-flood
499,5.197,475,2420,idle,tcp-flood
468,5.197,470,2420,idle,tcp-flood
463,5.201,464,2420,idle,tcp-flood
490,5.201,463,2400,idle,tcp-flood
463,5.201,504,2420,idle,tcp-flood
486,5.201,463,2420,idle,tcp-flood
497,5.197,480,2420,idle,tcp-flood
462,5.201,466,2420,idle,tcp-flood
468,5.197,491,2560,idle,tcp-flood
463,5.197,462,2420,idle,tcp-flood
467,5.201,479,2400,idle,tcp-flood
465,5.201,470,2460,idle,tcp-flood
471,5.201,468,2420,idle,tcp-flood
471,5.197,467,2560,idle,tcp-flood
539,5.193,559,2920,idle,tcp-flood
479,5.201,465,2420,idle,tcp-flood
612,5.185,611,3180,idle,tcp-flood
464,5.197,473,2420,idle,tcp-flood
462,5.197,463,2560,idle,tcp-flood
467,5.201,463,2400,idle,tcp-flood
469,5.201,463,2400,idle,tcp-flood
548,5.189,639,3240,idle,tcp-flood
463,5.201,462,2520,idle,tcp-flood
465,5.201,462,2400,idle,tcp-flood
467,5.197,468,2420,idle,tcp-flood
476,5.197,477,2500,idle,tcp-flood
